,title_id,episode_num,episode_title,updated_at,rating
456,651673,22,21화 오늘은 안 취하는 날이야,2015.06.09,9.99
457,651673,21,20화 두근두근 에너지,2015.06.05,9.99
458,651673,20,19화 불안세포,2015.06.02,9.99
459,651673,19,18화 무슨 말부터 꺼낼까,2015.05.29,9.99
460,651673,18,17화 야단법석,2015.05.26,9.98
461,651673,17,16화 콧노래,2015.05.22,9.99
462,651673,16,15화 본심을 드러내,2015.05.19,9.99
463,651673,15,14화 반격,2015.05.15,9.99
464,651673,14,13화 미묘한 기류,2015.05.12,9.98
465,651673,13,12화 철벽방어,2015.05.08,9.98
466,651673,12,11화 유미가 모르는 진실,2015.05.05,9.98
467,651673,11,10화 청자켓,2015.05.01,9.98
468,651673,10,9화 보고만 있을 순 없지,2015.04.28,9.98
469,651673,9,8화 루비의 단서,2015.04.24,9.98
470,651673,8,7화 잠 못 이루는 밤,2015.04.21,9.98
471,651673,7,6화 텔레파시,2015.04.17,9.98
472,651673,6,5화 임기응변,2015.04.14,9.98
473,651673,5,4화 프라임세포,2015.04.10,9.98
474,651673,4,3화 그만해라,2015.04.07,9.97
475,651673,3,2화 외로워요,2015.04.03,9.97
476,651673,2,1화 표정관리,2015.04.01,9.97
477,651673,1,오프닝,2015.04.01,9.94
